,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2331,3108255,Bonito de Minas,31,MG,452.0292682926829,465.7185185185185,476.7637037037037,478.11626016260163,485.48148148148147
2332,3108305,Borda da Mata,31,MG,499.3241860465116,528.217937219731,536.1452914798206,573.0358139534884,615.067264573991
2333,3108404,Botelhos,31,MG,495.1463576158941,524.9705521472392,537.6938650306748,551.317880794702,608.3435582822086
2334,3108503,Botumirim,31,MG,448.81485148514855,474.125,487.4221153846154,492.9831683168317,505.38461538461536
2335,3108552,Brasilândia de Minas,31,MG,455.27374100719425,477.1671232876712,494.6739726027397,496.1035971223021,516.7808219178082
2336,3108602,Brasília de Minas,31,MG,460.9904494382023,494.7386034255599,508.87233201581023,508.9304775280899,545.66534914361
2337,3108701,Brás Pires,31,MG,446.9306818181818,496.8559139784946,504.6720430107527,497.70227272727277,528.3870967741935
2338,3108800,Braúnas,31,MG,457.5627906976744,490.05555555555554,510.43111111111114,505.5325581395349,573.7777777777778
2339,3108909,Brazópolis,31,MG,487.6334437086092,524.4255591054314,527.8,562.8119205298013,590.6709265175718
2340,3109006,Brumadinho,31,MG,493.02472783825823,519.9056768558952,532.1871906841338,552.2155520995334,600.4075691411936
2341,3109105,Bueno Brandão,31,MG,487.8306358381503,513.6187845303867,524.7060773480663,549.9653179190751,600.3314917127071
2342,3109204,Buenópolis,31,MG,458.9513227513228,478.4194871794872,502.3897435897436,504.3412698412698,516.4102564102565
2343,3109253,Bugre,31,MG,484.2111111111111,497.1744680851064,504.2276595744681,519.7666666666667,568.936170212766
2344,3109303,Buritis,31,MG,459.710663507109,484.52297592997814,499.10831509846827,489.69407582938385,532.8665207877461
2345,3109402,Buritizeiro,31,MG,457.9030674846626,490.23583815028906,509.8612716763006,496.0463190184049,541.7919075144508
2346,3109451,Cabeceira Grande,31,MG,440.6504950495049,477.45283018867923,494.2915094339623,489.34653465346537,477.35849056603774
2347,3109501,Cabo Verde,31,MG,497.1424242424243,512.7780141843972,525.386524822695,552.4848484848485,603.4042553191489
2348,3109600,Cachoeira da Prata,31,MG,485.93552631578945,511.40253164556964,525.7886075949367,519.4065789473684,589.873417721519
2349,3109709,Cachoeira de Minas,31,MG,495.7113636363636,520.9031413612565,530.6869109947644,574.0301136363637,591.7277486910995
2350,3109808,Cachoeira Dourada,31,MG,459.26,480.48249999999996,499.425,493.6485714285715,533.5
2351,3109907,Caetanópolis,31,MG,503.2103448275862,528.8588235294118,532.6032679738562,565.7317241379311,630.1960784313726
2352,3110004,Caeté,31,MG,485.65216178521615,519.8867197875167,531.6626826029217,539.7984658298466,583.452855245684
2353,3110103,Caiana,31,MG,459.67400000000004,489.40000000000003,508.1943396226415,518.93,527.1698113207547
2354,3110202,Cajuri,31,MG,477.5208695652174,496.76166666666666,504.0625,516.5982608695653,602.5
2355,3110301,Caldas,31,MG,475.5650793650793,507.8740740740741,516.7948148148148,531.8992063492063,562.3703703703703
2356,3110400,Camacho,31,MG,480.6044444444445,514.9212765957446,521.3212765957446,552.2422222222223,621.7021276595744
2357,3110509,Camanducaia,31,MG,475.07954545454544,506.5317708333334,522.6020833333333,532.5244318181818,558.4375
2358,3110608,Cambuí,31,MG,491.03511111111106,515.6243801652893,530.5805785123966,537.9311111111111,572.6446280991736
2359,3110707,Cambuquira,31,MG,473.7630872483221,501.5743902439024,516.7091463414635,516.093288590604,555.2439024390244
2360,3110806,Campanário,31,MG,458.642,472.05925925925925,489.1740740740741,497.026,447.4074074074074
2361,3110905,Campanha,31,MG,484.2903846153846,517.2955882352941,527.1279411764706,539.5915384615384,593.0882352941177
2362,3111002,Campestre,31,MG,497.05020408163267,526.5274131274132,534.396138996139,556.4526530612245,621.9305019305019
2363,3111101,Campina Verde,31,MG,473.7730627306273,497.02552447552443,509.72027972027973,513.9416974169742,553.2167832167833
2364,3111150,Campo Azul,31,MG,447.01641791044773,483.8884057971015,498.54927536231884,479.9925373134328,479.42028985507244
2365,3111200,Campo Belo,31,MG,496.9379126730565,520.1436676798379,531.2699088145897,556.0887113951012,605.4913880445795
2366,3111309,Campo do Meio,31,MG,475.0655913978494,498.59351535836174,519.9017064846416,522.4609318996417,584.7098976109215
2367,3111408,Campo Florido,31,MG,465.6245901639344,479.14307692307693,505.8446153846154,502.34098360655736,502.46153846153845
2368,3111507,Campos Altos,31,MG,474.5385474860335,501.9989361702128,517.9909574468086,530.527374301676,563.2978723404256
2369,3111606,Campos Gerais,31,MG,483.56553672316386,504.149932705249,512.7453566621804,539.6274011299436,585.1682368775236
2370,3111705,Canaã,31,MG,479.61037735849055,505.73333333333335,507.94722222222225,533.5075471698112,597.4074074074074
2371,3111804,Canápolis,31,MG,459.87659574468086,490.0678571428572,511.81479591836734,509.531914893617,527.2448979591836
2372,3111903,Cana Verde,31,MG,481.7473684210526,502.3813725490196,519.0303921568627,518.0863157894737,549.2156862745098
2373,3112000,Candeias,31,MG,486.34725274725275,510.07656249999997,521.6390625,526.4230769230769,577.1875
2374,3112059,Cantagalo,31,MG,458.5877551020408,474.666,499.4,498.6775510204082,551.2
2375,3112109,Caparaó,31,MG,454.07708333333335,480.34313725490193,494.11764705882354,474.29583333333335,530.5882352941177
2376,3112208,Capela Nova,31,MG,485.8706666666667,529.7584415584416,537.1194805194805,563.5466666666666,650.6493506493506
2377,3112307,Capelinha,31,MG,483.9640798226164,516.6995820271683,527.3266457680251,538.5065410199556,573.3542319749216
2378,3112406,Capetinga,31,MG,483.9339622641509,516.7839285714286,520.1910714285715,533.3188679245283,594.6428571428571
2379,3112505,Capim Branco,31,MG,481.8453846153846,504.6871428571428,518.5621428571428,515.7307692307693,549.7142857142857
2380,3112604,Capinópolis,31,MG,458.8145328719723,477.6118421052632,501.14078947368415,494.28892733564015,485.7236842105263
2381,3112653,Capitão Andrade,31,MG,463.9511627906977,483.36704545454546,515.459090909091,512.4953488372092,548.8636363636364
2382,3112703,Capitão Enéas,31,MG,466.31927083333335,485.0559585492228,503.3134715025907,498.1583333333333,559.6891191709844
2383,3112802,Capitólio,31,MG,491.43812949640284,528.432867132867,537.8818181818182,568.4942446043166,578.3216783216783
2384,3112901,Caputira,31,MG,460.8069230769231,492.71278195488725,509.56616541353384,507.643076923077,571.1278195488721
2385,3113008,Caraí,31,MG,460.8584615384615,484.1558823529412,504.4009803921569,510.79025641025646,527.6470588235294
2386,3113107,Caranaíba,31,MG,456.62115384615385,489.2169811320755,512.4867924528302,504.82500000000005,535.8490566037735
2387,3113206,Carandaí,31,MG,491.78405063291143,528.4504854368932,538.0157766990292,548.7012658227848,588.4466019417475
2388,3113305,Carangola,31,MG,479.58389694041864,507.4957251908397,519.1106870229007,527.0690821256039,584.2442748091603
2389,3113404,Caratinga,31,MG,480.7909242761693,511.7455843469064,525.0936012691698,532.5591870824054,580.7403490216816
2390,3113503,Carbonita,31,MG,462.687573964497,504.8908571428571,514.264,516.0502958579882,573.9428571428572
2391,3113602,Careaçu,31,MG,458.8301886792453,486.45625,505.9116071428571,527.7367924528302,552.5
2392,3113701,Carlos Chagas,31,MG,458.8128125,490.65982404692085,507.3445747800587,500.6375,532.316715542522
2393,3113800,Carmésia,31,MG,454.0407407407408,495.6566666666667,503.0516666666666,520.8722222222221,514.6666666666666
2394,3113909,Carmo da Cachoeira,31,MG,478.21040000000005,500.552205882353,515.7632352941176,521.172,557.3529411764706
2395,3114006,Carmo da Mata,31,MG,494.7658415841584,522.8733009708737,526.0582524271845,541.8262376237624,620.4854368932039
2396,3114105,Carmo de Minas,31,MG,491.341011235955,521.4043715846994,527.7120218579236,546.6831460674158,597.2677595628415
2397,3114204,Carmo do Cajuru,31,MG,492.47054263565894,521.0644607843137,526.8980392156863,556.0483204134367,619.1666666666666
2398,3114303,Carmo do Paranaíba,31,MG,490.00427807486636,515.9343003412969,524.622866894198,543.2723707664884,625.1877133105802
2399,3114402,Carmo do Rio Claro,31,MG,480.92802359882006,511.5833333333333,523.6775862068965,541.6545722713864,589.4827586206897
2400,3114501,Carmópolis de Minas,31,MG,490.27513966480444,514.9095890410958,528.7032876712329,528.5335195530727,622.3013698630137
2401,3114550,Carneirinho,31,MG,463.1533834586466,486.8710144927536,499.1173913043478,530.5962406015038,514.3478260869565
2402,3114600,Carrancas,31,MG,455.46818181818185,485.114705882353,510.0764705882352,495.98030303030305,529.7058823529412
2403,3114709,Carvalhópolis,31,MG,483.59272727272725,498.4719298245614,518.2754385964912,530.7927272727272,634.0350877192982
2404,3114808,Carvalhos,31,MG,456.8815217391304,503.6569892473118,518.9903225806452,536.7108695652174,580.0
2405,3114907,Casa Grande,31,MG,483.7136363636364,521.8739130434783,524.4804347826087,520.6999999999999,606.9565217391304
2406,3115003,Cascalho Rico,31,MG,457.93529411764706,482.16923076923075,495.47435897435895,519.5558823529412,437.43589743589746
2407,3115102,Cássia,31,MG,481.5648734177215,505.8135384615384,520.7015384615385,548.1224683544305,632.6153846153846
2408,3115201,Conceição da Barra de Minas,31,MG,465.45,502.8360655737705,515.3868852459016,552.1571428571428,612.4590163934427
2409,3115300,Cataguases,31,MG,514.4800245098039,540.6980116959064,546.2663157894737,580.8370098039215,646.9239766081871
2410,3115359,Catas Altas,31,MG,478.8790322580645,525.447619047619,520.8309523809523,551.7379032258065,611.4285714285714
2411,3115409,Catas Altas da Noruega,31,MG,460.0833333333333,488.3534482758621,511.5051724137931,505.8277777777778,561.3793103448276
2412,3115458,Catuji,31,MG,453.12142857142857,479.37300613496933,491.47300613496935,490.07142857142856,530.4294478527607
2413,3115474,Catuti,31,MG,446.95,478.5655737704918,497.3180327868853,480.67068965517245,526.8852459016393
2414,3115508,Caxambu,31,MG,497.19142156862745,526.2044600938967,533.9429577464789,552.9539215686275,594.8356807511738
2415,3115607,Cedro do Abaeté,31,MG,478.17241379310343,488.2310344827587,510.66896551724136,529.6379310344828,549.6551724137931
2416,3115706,Central de Minas,31,MG,461.92380952380955,480.6275362318841,510.9217391304348,507.6793650793651,514.7826086956521
2417,3115805,Centralina,31,MG,488.33902439024394,507.5390804597701,515.3057471264368,531.3280487804878,577.0114942528736
2418,3115904,Chácara,31,MG,479.5133333333333,508.13125,506.559375,509.0133333333333,512.5
2419,3116001,Chalé,31,MG,466.37166666666667,494.08852459016396,513.3,501.095,552.7868852459017
2420,3116100,Chapada do Norte,31,MG,437.6388513513514,455.3063333333333,473.4633333333333,467.1540540540541,441.0
2421,3116159,Chapada Gaúcha,31,MG,456.59671052631575,470.613125,495.543125,490.7578947368421,552.25
2422,3116209,Chiador,31,MG,462.25135135135133,496.4625,509.5575,492.18918918918916,519.0
2423,3116308,Cipotânea,31,MG,482.5506493506494,499.82658227848106,518.5316455696203,543.8779220779221,546.0759493670886
2424,3116407,Claraval,31,MG,466.10526315789474,468.60526315789474,509.0263157894737,519.6368421052632,543.1578947368421
2425,3116506,Claro dos Poções,31,MG,462.56041666666664,485.21799999999996,512.1506666666667,500.2506944444445,560.1333333333333
2426,3116605,Cláudio,31,MG,479.20506566604126,513.2989417989418,527.3627865961199,547.7031894934333,584.8677248677249
2427,3116704,Coimbra,31,MG,493.63399209486164,518.2381322957199,525.5517509727626,545.3620553359684,638.7548638132296
2428,3116803,Coluna,31,MG,476.8267441860465,492.27329545454546,507.57102272727275,504.4593023255814,529.0909090909091
2429,3116902,Comendador Gomes,31,MG,453.09411764705885,478.8558823529412,503.94411764705876,493.2,490.0
2430,3117009,Comercinho,31,MG,448.7349206349206,473.06,489.6325925925926,478.0420634920635,474.6666666666667
2431,3117108,Conceição da Aparecida,31,MG,473.63913043478266,491.94816753926705,517.2219895287958,523.304347826087,562.4083769633507
2432,3117207,Conceição das Pedras,31,MG,493.83934426229507,498.6984375,516.5765625,549.3721311475409,581.875
2433,3117306,Conceição das Alagoas,31,MG,461.28742138364777,486.07797619047625,504.8422619047619,504.8503144654088,534.2261904761905
2434,3117405,Conceição de Ipanema,31,MG,449.57321428571424,476.055,496.26666666666665,488.4357142857143,542.3333333333334
2435,3117504,Conceição do Mato Dentro,31,MG,467.87542857142853,500.7108465608466,513.2695767195767,522.8482857142857,550.8994708994709
2436,3117603,Conceição do Pará,31,MG,481.78524590163937,518.9074626865672,529.4149253731343,542.7147540983607,599.4029850746268
2437,3117702,Conceição do Rio Verde,31,MG,468.87094972067035,501.8414893617021,514.5765957446808,534.6379888268157,549.8936170212766
2438,3117801,Conceição dos Ouros,31,MG,500.331914893617,522.4726804123711,532.5871134020618,572.6515957446809,589.6907216494845
2439,3117836,Cônego Marinho,31,MG,439.1418803418803,458.11083333333335,483.19916666666666,478.88461538461536,512.1666666666666
2440,3117876,Confins,31,MG,472.88416666666666,497.4769230769231,515.1061538461539,506.1041666666667,553.6923076923077
2441,3117900,Congonhal,31,MG,495.7156462585034,524.4371794871795,534.9974358974359,573.3224489795917,611.6666666666666
2442,3118007,Congonhas,31,MG,487.7257289879931,515.8703974047039,529.7441200324412,545.044768439108,607.007299270073
2443,3118106,Congonhas do Norte,31,MG,456.6246376811594,481.9183098591549,496.7535211267606,506.68695652173915,501.6901408450704
2444,3118205,Conquista,31,MG,473.80779220779215,503.3913580246913,516.895061728395,520.4948051948052,539.2592592592592
2445,3118304,Conselheiro Lafaiete,31,MG,504.38443396226415,532.548266767144,542.6774679728711,564.4333726415094,622.1929163526752
2446,3118403,Conselheiro Pena,31,MG,477.01445783132533,504.7629770992366,528.3011450381679,543.7016064257028,573.9694656488549
2447,3118502,Consolação,31,MG,471.99090909090904,503.23636363636365,523.0545454545455,512.1045454545455,541.8181818181819
2448,3118601,Contagem,31,MG,498.9893166357452,529.4325610381993,539.3191582960627,548.0856524427953,594.748881882836
2449,3118700,Coqueiral,31,MG,460.9104651162791,481.4431693989071,507.32349726775954,521.1802325581396,595.4098360655738
2450,3118809,Coração de Jesus,31,MG,463.95768194070075,485.9002551020408,503.4563775510204,504.08948787061996,544.5918367346939
2451,3118908,Cordisburgo,31,MG,471.0772357723577,507.24881889763776,518.6448818897637,535.3861788617886,575.2755905511812
2452,3119005,Cordislândia,31,MG,460.1589743589744,497.3974358974359,522.1076923076923,534.1692307692307,559.4871794871794
2453,3119104,Corinto,31,MG,476.572,502.3326315789473,516.2638596491229,540.012,569.5438596491229
2454,3119203,Coroaci,31,MG,464.80689655172415,496.8656,519.1688,516.9422413793104,570.56
2455,3119302,Coromandel,31,MG,477.8752380952381,499.3039426523297,517.4347670250895,518.7260952380952,558.4229390681004
2456,3119401,Coronel Fabriciano,31,MG,496.2753739316239,523.3494720965309,534.8271995977879,557.3112713675214,620.7440925087984
2457,3119500,Coronel Murta,31,MG,462.7453608247423,479.2119402985075,506.17661691542287,507.251030927835,548.7562189054727
2458,3119609,Coronel Pacheco,31,MG,498.90270270270275,521.9621621621621,532.4405405405405,525.8351351351351,618.3783783783783
2459,3119708,Coronel Xavier Chaves,31,MG,498.2224137931035,534.2016666666666,539.6158333333334,563.5,654.3333333333334
2460,3119807,Córrego Danta,31,MG,482.49130434782603,504.7895833333334,513.6104166666667,512.5239130434783,573.3333333333334
2461,3119906,Córrego do Bom Jesus,31,MG,474.9681818181818,512.669387755102,532.2714285714286,534.3954545454545,597.1428571428571
2462,3119955,Córrego Fundo,31,MG,488.7710144927536,504.26438356164385,520.7835616438356,567.9028985507247,623.013698630137
2463,3120003,Córrego Novo,31,MG,472.65161290322584,500.671875,498.403125,517.5322580645161,528.75
2464,3120102,Couto de Magalhães de Minas,31,MG,454.0699248120301,480.90441176470586,502.0867647058824,490.92406015037596,494.55882352941177
2465,3120151,Crisólita,31,MG,423.72156862745095,449.7960784313725,472.5882352941176,472.6843137254902,442.3529411764706
2466,3120201,Cristais,31,MG,478.6953125,491.5101449275362,507.8884057971015,543.5671875,525.6521739130435
2467,3120300,Cristália,31,MG,441.95227272727277,459.2547368421052,478.2957894736842,487.1806818181818,460.63157894736844
2468,3120409,Cristiano Otoni,31,MG,474.1427184466019,503.29809523809524,519.3676190476191,507.99417475728154,591.6190476190476
2469,3120508,Cristina,31,MG,490.9933701657459,518.6860215053764,526.4908602150538,548.0198895027625,566.4516129032259
2470,3120607,Crucilândia,31,MG,470.74117647058824,501.706779661017,506.15762711864403,520.343137254902,538.9830508474577
2471,3120706,Cruzeiro da Fortaleza,31,MG,490.03614457831327,501.1129411764706,513.9152941176471,537.5831325301205,544.7058823529412
2472,3120805,Cruzília,31,MG,482.0702898550724,513.4454861111111,523.3184027777778,540.5409420289855,592.7083333333334
2473,3120839,Cuparaque,31,MG,454.87428571428575,481.21578947368425,497.90263157894736,493.86571428571426,477.89473684210526
2474,3120870,Curral de Dentro,31,MG,449.3968992248062,472.91755725190836,497.1702290076336,488.07441860465116,531.9083969465648
2475,3120904,Curvelo,31,MG,492.35799023028613,520.2078651685393,529.9575677461996,542.4691556175856,608.7508261731659
2476,3121001,Datas,31,MG,463.1103092783505,485.83694581280787,507.3911330049261,489.7969072164949,527.4876847290641
2477,3121100,Delfim Moreira,31,MG,499.2680555555556,519.50522875817,529.6928104575163,562.3944444444445,615.1633986928105
2478,3121209,Delfinópolis,31,MG,483.56777777777774,495.99574468085103,514.118085106383,517.8533333333334,576.3829787234042
2479,3121258,Delta,31,MG,451.5904109589041,486.91375,497.43625000000003,493.32876712328766,501.0
2480,3121308,Descoberto,31,MG,499.29605263157896,537.7410256410257,537.8653846153846,570.982894736842,638.974358974359
2481,3121407,Desterro de Entre Rios,31,MG,489.2322916666667,506.0466019417476,517.2407766990292,543.3197916666667,562.9126213592233
2482,3121506,Desterro do Melo,31,MG,497.2426229508197,520.6272727272727,516.8151515151516,572.327868852459,572.7272727272727
2483,3121605,Diamantina,31,MG,494.6835786568538,519.7531662269129,529.872911169745,535.4585556577737,588.3377308707124
2484,3121704,Diogo de Vasconcelos,31,MG,455.7085714285714,479.13421052631577,503.85526315789474,513.2642857142857,527.6315789473684
2485,3121803,Dionísio,31,MG,466.6276190476191,501.9490909090909,509.90909090909093,514.1685714285715,547.2727272727273
2486,3121902,Divinésia,31,MG,503.0048387096774,524.5630769230769,528.4338461538462,570.7741935483871,621.5384615384615
2487,3122009,Divino,31,MG,472.400350877193,501.1061433447099,516.0791808873721,522.7677192982455,594.19795221843
2488,3122108,Divino das Laranjeiras,31,MG,467.50624999999997,491.3611111111111,507.9259259259259,529.4187499999999,527.7777777777778
2489,3122207,Divinolândia de Minas,31,MG,469.7230769230769,516.5174311926605,515.8724770642202,531.7567307692308,631.9266055045872
2490,3122306,Divinópolis,31,MG,506.805515813253,533.6986442516269,542.4737346348518,576.5112198795181,629.3347794649313
2491,3122355,Divisa Alegre,31,MG,452.4555023923445,479.9280373831776,506.2214953271028,488.84258373205745,568.5046728971963
2492,3122405,Divisa Nova,31,MG,473.75079365079364,494.6424242424243,509.37575757575763,511.7246031746032,532.8787878787879
2493,3122454,Divisópolis,31,MG,445.2647887323944,476.48873239436614,494.48169014084505,473.262676056338,503.5211267605634
2494,3122470,Dom Bosco,31,MG,434.8917525773196,456.0782178217822,475.609900990099,470.7773195876289,450.8910891089109
2495,3122504,Dom Cavati,31,MG,462.9446808510639,482.213,510.344,500.55744680851063,536.6
2496,3122603,Dom Joaquim,31,MG,446.36911764705883,482.83235294117645,505.3764705882353,480.5897058823529,542.0588235294117
2497,3122702,Dom Silvério,31,MG,489.90169491525427,516.0368852459017,517.8327868852459,565.0593220338983,608.8524590163935
2498,3122801,Dom Viçoso,31,MG,479.58125,524.2290322580645,539.7548387096774,538.08125,607.0967741935484
2499,3122900,Dona Eusébia,31,MG,501.36375,536.2060240963855,545.8265060240964,575.51875,645.5421686746988
2500,3123007,Dores de Campos,31,MG,477.3424418604651,520.7719101123595,526.779213483146,532.931976744186,628.4269662921348
2501,3123106,Dores de Guanhães,31,MG,464.22439024390246,492.0470588235294,503.50941176470593,510.8036585365854,495.29411764705884
2502,3123205,Dores do Indaiá,31,MG,477.46467889908257,498.5902654867256,522.7517699115044,528.7385321100918,570.70796460177
2503,3123304,Dores do Turvo,31,MG,479.44444444444446,511.905,524.58,572.5323232323232,566.0
2504,3123403,Doresópolis,31,MG,475.04761904761904,493.3666666666666,510.77500000000003,535.9904761904761,535.8333333333334
2505,3123502,Douradoquara,31,MG,470.59024390243906,484.9512195121951,501.83170731707315,517.5292682926829,523.4146341463414
2506,3123528,Durandé,31,MG,465.2710526315789,497.4415584415584,518.8493506493506,513.5144736842105,578.4415584415584
2507,3123601,Elói Mendes,31,MG,484.2832,518.7606683804627,531.7768637532134,542.9245333333333,606.6838046272494
2508,3123700,Engenheiro Caldas,31,MG,463.6398550724638,496.4959183673469,511.3462585034013,496.56666666666666,563.265306122449
2509,3123809,Engenheiro Navarro,31,MG,451.2789473684211,464.543220338983,496.55169491525425,477.6359649122807,492.20338983050846
2510,3123858,Entre Folhas,31,MG,483.96390977443605,527.9052238805971,523.9641791044776,546.86992481203,628.3582089552239
2511,3123908,Entre Rios de Minas,31,MG,494.12517985611515,515.2587412587412,529.048951048951,549.1870503597122,615.5244755244755
2512,3124005,Ervália,31,MG,486.1814313346228,522.3398496240601,528.640037593985,544.2193423597679,617.1428571428571
2513,3124104,Esmeraldas,31,MG,471.8868347338935,503.25048715677593,519.7534100974314,505.9965452847806,537.5022143489814
2514,3124203,Espera Feliz,31,MG,479.39596273291926,511.6439528023598,522.3221238938054,524.4869565217391,606.1356932153392
2515,3124302,Espinosa,31,MG,463.58838095238093,493.5796703296703,507.83351648351646,514.8565714285714,546.4835164835165
2516,3124401,Espírito Santo do Dourado,31,MG,501.5,524.6844444444445,528.4088888888889,555.880487804878,608.0
2517,3124500,Estiva,31,MG,489.4319444444444,514.4869863013699,524.2842465753424,543.192361111111,590.2739726027397
2518,3124609,Estrela Dalva,31,MG,464.1551724137931,490.86333333333334,511.3433333333333,511.8965517241379,504.0
2519,3124708,Estrela do Indaiá,31,MG,479.36393442622955,490.98688524590165,513.972131147541,529.2540983606557,581.639344262295
2520,3124807,Estrela do Sul,31,MG,451.94166666666666,473.52906976744185,496.8674418604651,496.29761904761904,526.5116279069767
2521,3124906,Eugenópolis,31,MG,490.03790849673203,508.1391304347826,518.344099378882,526.5627450980393,556.1490683229814
2522,3125002,Ewbank da Câmara,31,MG,480.87142857142857,501.75614035087716,514.6298245614036,492.47499999999997,533.6842105263158
2523,3125101,Extrema,31,MG,496.8990099009901,522.7214123006834,534.4471526195899,551.0064356435644,576.492027334852
2524,3125200,Fama,31,MG,482.57727272727277,501.97999999999996,517.3844444444444,530.8795454545455,631.5555555555555
2525,3125309,Faria Lemos,31,MG,447.7447368421052,470.3410256410256,498.3743589743589,472.2,505.12820512820514
2526,3125408,Felício dos Santos,31,MG,432.43356643356645,467.89934210526314,490.821052631579,487.86993006993004,509.86842105263156
2527,3125507,São Gonçalo do Rio Preto,31,MG,453.71999999999997,493.8988505747126,496.0816091954023,490.6035294117647,501.37931034482756
2528,3125606,Felisburgo,31,MG,462.42439024390245,470.70454545454544,485.7113636363636,482.619512195122,486.8181818181818
2529,3125705,Felixlândia,31,MG,463.4736842105263,491.6857740585774,508.8661087866109,513.223245614035,541.3389121338912
2530,3125804,Fernandes Tourinho,31,MG,469.1666666666667,481.4875,508.4421875,531.2777777777778,532.1875
2531,3125903,Ferros,31,MG,466.95075757575756,490.095,505.2421428571428,509.394696969697,509.85714285714283
2532,3125952,Fervedouro,31,MG,459.27636363636367,489.4591954022988,508.0603448275862,509.76727272727277,555.4022988505748
2533,3126000,Florestal,31,MG,512.0945098039216,532.2262357414448,537.1551330798478,561.3811764705882,602.9657794676806
2534,3126109,Formiga,31,MG,512.8255060728744,541.7065134099616,546.1602490421457,593.7277327935223,669.0613026819923
2535,3126208,Formoso,31,MG,453.40357142857147,475.96309523809526,493.15,496.9345238095238,526.6666666666666
2536,3126307,Fortaleza de Minas,31,MG,478.36046511627904,490.36,508.94222222222226,525.5441860465116,521.5555555555555
2537,3126406,Fortuna de Minas,31,MG,476.3377049180328,514.015625,518.9484375,514.2852459016393,572.1875
2538,3126505,Francisco Badaró,31,MG,467.2864406779661,487.62139037433155,500.11978609625663,512.4231638418079,560.855614973262
2539,3126604,Francisco Dumont,31,MG,453.01084337349397,479.03333333333336,489.0402298850575,479.32530120481925,450.3448275862069
2540,3126703,Francisco Sá,31,MG,457.85819477434677,484.0289887640449,497.6373033707865,494.7731591448931,575.2808988764045
2541,3126752,Franciscópolis,31,MG,458.87377049180327,487.5047619047619,502.4904761904762,492.73934426229505,506.984126984127
2542,3126802,Frei Gaspar,31,MG,437.5416666666667,460.5430107526882,488.9462365591398,483.3285714285714,515.483870967742
2543,3126901,Frei Inocêncio,31,MG,470.6123076923077,494.80152671755724,513.9541984732824,529.8015384615385,575.2671755725191
2544,3126950,Frei Lagonegro,31,MG,462.8444444444445,499.178947368421,510.7868421052632,482.16388888888895,513.6842105263158
2545,3127008,Fronteira,31,MG,477.5926470588235,501.6328859060403,517.6986577181209,516.9970588235294,560.0
2546,3127057,Fronteira dos Vales,31,MG,433.98985507246374,478.5111111111112,499.52500000000003,485.83623188405795,509.1666666666667
2547,3127073,Fruta de Leite,31,MG,452.5072727272728,470.1232142857143,484.32321428571424,476.56363636363636,474.64285714285717
2548,3127107,Frutal,31,MG,473.13904761904763,495.1171797418074,515.228997020854,515.3192592592593,526.0973187686196
2549,3127206,Funilândia,31,MG,471.20746268656717,499.66086956521735,512.9144927536232,505.16865671641796,568.695652173913
2550,3127305,Galiléia,31,MG,456.08041237113406,478.0895238095238,505.82571428571424,490.2536082474227,488.3809523809524
2551,3127339,Gameleiras,31,MG,442.44166666666666,459.76428571428573,477.9959183673469,478.8854166666667,459.7959183673469
2552,3127354,Glaucilândia,31,MG,459.27777777777777,487.1290909090909,493.95454545454544,470.7833333333333,534.1818181818181
2553,3127370,Goiabeira,31,MG,469.2152173913044,499.04893617021276,518.9148936170212,542.6521739130435,633.6170212765958
2554,3127388,Goianá,31,MG,477.46507936507936,515.1926470588235,521.3000000000001,513.7126984126984,522.3529411764706
2555,3127404,Gonçalves,31,MG,480.0566666666667,524.5459016393443,529.2377049180328,555.255,592.7868852459017
2556,3127503,Gonzaga,31,MG,466.15675675675675,489.25537190082645,503.8256198347108,508.2927927927928,548.099173553719
2557,3127602,Gouveia,31,MG,480.1297577854671,500.3744186046512,512.3056478405316,525.2096885813149,594.4186046511628
2558,3127701,Governador Valadares,31,MG,488.9886147691282,521.0221942389422,533.4195970407682,547.0501750291716,603.5101526837715
2559,3127800,Grão Mogol,31,MG,457.39912663755456,484.3310483870968,497.9620967741936,488.1056768558952,509.5967741935484
2560,3127909,Grupiara,31,MG,461.3807692307692,476.84444444444443,479.6666666666667,507.9923076923077,483.7037037037037
2561,3128006,Guanhães,31,MG,484.2181347150259,510.1924193548387,524.0941935483871,541.0735751295337,572.6774193548387
2562,3128105,Guapé,31,MG,466.9412037037037,492.87377777777783,514.7666666666667,519.7791666666667,568.3555555555556
2563,3128204,Guaraciaba,31,MG,469.86934306569344,502.0244897959184,512.4795918367347,527.3934306569342,618.2312925170068
2564,3128253,Guaraciama,31,MG,455.4728571428571,487.78749999999997,505.1611111111111,492.2214285714286,536.6666666666666
2565,3128303,Guaranésia,31,MG,485.14460093896713,511.77510917030565,526.986462882096,535.6877934272301,576.768558951965
2566,3128402,Guarani,31,MG,496.7306306306306,514.3747826086957,521.166956521739,537.3720720720721,616.695652173913
2567,3128501,Guarará,31,MG,472.53793103448277,503.6779661016949,517.6355932203389,515.9189655172414,600.3389830508474
2568,3128600,Guarda-Mor,31,MG,463.4216216216216,485.19565217391306,505.39478260869566,514.3117117117117,542.9565217391304
